session_id,Participant id,quota,status,Started DateTime,Completed Date Time,time_taken,Age,Age range,sex,language,nationality,country_of_birth,ethnicity,student_status,employment_status,num_approvals,num_rejections,prolific_score,Reviewed At DateTime,Entered Code,IP,Ethnicity,Handedness,College,Highest education level,Marital status,Employer Type,Leadership/Position of power/Supervisory duties,Current education level (if student),Subject,Number of subordinates,Religious Affiliation,Religious Affiliation (Mother),Religious Affiliation (Father),Supervisor,Supervisory Interactions,Political_Affiliation_US,Sexual Orientation,Current U.S state of residence,Current U.S state of birth,Computer Programming,Preferred programming language,Parents Educational Level,Record Video,Children,Socioeconomic Status,Current UK area of residence,Place of most time spent before turing 18,UK area of birth,Nationality (UK),Smoker,Smoking frequency,Industry,Industry Role,Christianity Affiliation,Phone Operating System,Investment,Car Owner,Car Brand,Units of alcohol,Charitable Giving,Pain Question,Windfarms,Pain - For How Long,Technology use at work,Head Injury,Deception,Political Affiliation (UK),BREXIT,Body Weight,Chronic Disease,Video Games,Vision,Literacy Difficulties,Personal Income (GBP),Household Income (GBP),Household Size,Charity Affiliation,Diet,Adblocker,Number of children,Other crowdsourcing platforms,Number of studies,Parents Marital Status,Parents' Divorce Age,Parents' Divorce Management,Ethnicity 2,Recent Purchases 1,Live Chat,Vaccine Opinions 1,Vaccine Opinions 2,Past Diet,Pregnancy,First Pregnancy,iPhone model,Vera Rubin,Head Injury: Knock out history,Year of birth of first child,Year of birth of 2nd child,Year of birth of 3rd child,Hobbies - Categories,Social Media,Location services,Other crowdsourcing platforms select,TV shows 1,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q16,Q1-aggregate,Q1,Base_1_Agree_1,Base_1_Agree_2,Base_1_Agree_3,Base_1_Agree_4,Base_1_Agree_4_TEXT,Base_1_disagree_1,Base_1_disagree_2,Base_1_disagree_3,Base_1_disagree_4,Base_1_disagree_5,Base_1_disagree_6,Base_1_disagree_7,Base_1_disagree_7_TEXT,Q2-aggregate,Q2,Base_2_disagree_1,Base_2_disagree_2,Base_2_disagree_3,Base_2_disagree_3_TEXT,PED-aggregate,Q9,Doping-aggregate,Q10,Q11,Q14,Q13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584afa69f8cfb900012647b3,54a7516dfdf99b7cd759d22b,own,Approved,39:37.3,43:12.4,215.108,41,35-55,Female,English,United States,United States,African,No,Full-Time,267,1,100,,0QGHY0HV,73.174.163.88,African,Right-handed,no college,No formal qualifications,Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,Spiritualism,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Other,heterosexual,Pennsylvania (PA),Pennsylvania (PA),No,N/A,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,No,Yes,4,N/A,N/A,N/A,N/A,No,N/A,Wholesale,Self-employed/Partner,N/A,Don't Know,No,Yes,Other,0,ë£101-ë£200,No,7,N/A,4 or 6 times a week,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,N/A,N/A,N/A,3,Yes,I do not follow any diet,N/A,1,Yes,N/A,N/A,N/A,N/A,Black/African American,Yes,No,N/A,6 (AGREE),No,N/A,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,12/9/16 10:39,12/9/16 10:43,IP Address,73.174.163.88,100,208,TRUE,12/9/16 10:43,R_1PToAd73hg7XpsX,,,,,40.36090088,-79.90149689,anonymous,54a7516dfdf99b7cd759d22b,positive,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,,disagree,Disagree,Disagree,Strongly agree,Neither agree nor disagree,,no answer,,disagree,Disagree,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58465fd842041d000125946f,54a7d215fdf99b7cd759d240,owc,Approved,51:04.3,53:39.0,154.706,46,35-55,Female,English,United Kingdom,Australia,Caucasian,No,"Not in paid work (e.g. homemaker, retired or disabled)",37,0,100,,GKQFIT2U,75.80.146.46,Caucasian,Right-handed,college,Doctorate degree (PhD/MD/other),Married,N/A,N/A,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,N/A,N/A,heterosexual,California (CA),N/A,No,N/A,Both my parents do NOT have a bachelor_„Žs degree (from a 4 year college),Yes,Yes,8,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,iOS (iPhone),N/A,N/A,N/A,N/A,‘£201-‘£500,No,N/A,N/A,not at all,No,N/A,Left,I was eligible but did not vote,Overweight,N/A,N/A,N/A,No,"‘£100,000 - ‘£149,999",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,N/A,N/A,12/5/16 22:51,12/5/16 22:53,IP Address,75.80.146.46,100,144,TRUE,12/5/16 22:53,R_RWBT0pgS7ehZyzD,,,,,32.81829834,-117.1966019,anonymous,54a7d215fdf99b7cd759d240,disagree,Disagree,,,,,,Strongly disagree,Agree,Somewhat agree,Strongly agree,Strongly agree,Disagree,,,disagree,Strongly disagree,Strongly agree,Disagree,Neither agree nor disagree,,disagree,Strongly Disagree,no answer,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584692d2c3b058000140a246,54d52bc2fdf99b25de57dc35,omc,Approved,28:34.7,30:40.6,125.913,36,35-55,Male,English,United States,United States,Caucasian,No,Full-Time,441,2,100,,ZL16QYX8,24.151.55.18,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,1,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,Democrat,heterosexual,Connecticut (CT),Connecticut (CT),I don't know,N/A,Both my parents do NOT have a bachelor_„Žs degree (from a 4 year college),No,No,3,N/A,N/A,N/A,N/A,Yes,2-5 times a day,Software,Trained Professional,Catholic,Android,Yes,Yes,Ford,13-Oct,‘£1-‘£50,Yes,3,5-10 years,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,13 hours or more,Yes,No,"‘£20,000 - ‘£29,999","‘£30,000 - ‘£39,999",3,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,More than 1000,Still married/partners,N/A,N/A,White/Caucasian,Yes,No,6 (AGREE),5 (SOMEWHAT AGREE),Yes,N/A,N/A,N/A,No,No,,,,N/A,N/A,N/A,N/A,N/A,12/6/16 2:28,12/6/16 2:30,IP Address,24.151.55.18,100,121,TRUE,12/6/16 2:30,R_2uPNOg2P1oUMxoT,,,,,41.56059265,-73.20619965,anonymous,54d52bc2fdf99b25de57dc35,positive,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,positive,Somewhat agree,,,,,no answer,,disagree,Disagree,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584af422e0ba710001a47be5,54ea5b40fdf99b768609982f,ymc,Approved,12:50.3,15:52.6,182.293,28,24-34,Male,English,United States,United States,East Asian,No,Part-Time,34,0,100,,OIFB7Y1H,23.243.30.228,East Asian,Right-handed,college,Undergraduate degree (BA/BSc/other),In a relationship,"Self-employed in own not-incorporated business, professional practice, or farm",No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)",Buddhism,No,N/A,Democrat,heterosexual,California (CA),California (CA),I don't know,N/A,Both my parents have a bachelor_Ñés degree (from a 4 year college),No,No,5,N/A,N/A,N/A,N/A,Rather not say,N/A,Legal Services,Self-employed/Partner,N/A,iOS (iPhone),Yes,Yes,Honda,9-May,ë£1-ë£50,No,5,N/A,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,6-9 hours,Yes,No,"ë£20,000 - ë£29,999","ë£20,000 - ë£29,999",1,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,More than 1000,Rather not say,N/A,N/A,East Asian,Yes,No,7 (TOTALLY AGREE),6 (AGREE),No,N/A,N/A,N/A,Yes,Yes,,,,,N/A,N/A,N/A,N/A,12/9/16 10:12,12/9/16 10:15,IP Address,23.243.30.228,100,178,TRUE,12/9/16 10:15,R_2cehwTCQZ9U7mdH,,,,,33.95710754,-118.4040985,anonymous,54ea5b40fdf99b768609982f,positive,Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Agree,"I think it sets a new standard which may be impossible for some to attain, but at the same time it already happens.",,,,,,,,,indifferent,Neither agree nor disagree,,,,,no answer,,disagree,Disagree,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584afcbe463f6600019358f3,5513256cfdf99b1607b1f47b,ymc,Approved,49:34.5,53:10.2,215.685,25,24-34,Male,English,United States,United States,Caucasian,Yes,Full-Time,62,0,100,,OIFB7Y1H,155.97.236.107,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,Undergraduate degree (BA/BSc/other),Computing (IT),N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Democrat,heterosexual,Wyoming (WY),Wyoming (WY),Yes,Java,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,Yes,Yes,3,N/A,N/A,N/A,N/A,No,N/A,Retail,Skilled Laborer,Other Protestant,Android,Yes,Yes,Honda,0,ë£201-ë£500,Yes,7,3-12 months,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,N/A,N/A,N/A,N/A,N/A,"ë£10,000 - ë£19,999",N/A,N/A,I do not follow any diet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,12/9/16 10:49,12/9/16 10:53,IP Address,155.97.236.107,100,199,TRUE,12/9/16 10:53,R_3eencqD0k3dvlJC,,,,,40.7855072,-111.736702,anonymous,5513256cfdf99b1607b1f47b,disagree,Somewhat disagree,,,,,,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Agree,Disagree,,,disagree,Disagree,Somewhat agree,Disagree,,,no answer,,disagree,Disagree,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846bc65bd87380001552b5e,5548c534fdf99b64d946b503,owc,Approved,25:57.2,43:58.2,1081.023,37,35-55,Female,English,United States,United States,African,Yes,Full-Time,101,2,100,,GKQFIT2U,184.213.61.245,African,Right-handed,college,Undergraduate degree (BA/BSc/other),In a relationship,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,Graduate degree (MA/MSc/MPhil/other),Business,10-Jul,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Democrat,heterosexual,Florida (FL),Florida (FL),No,N/A,Both my parents do NOT have a bachelor_„Žs degree (from a 4 year college),Yes,Yes,4,N/A,N/A,N/A,N/A,No,N/A,Finance and Insurance,Junior Management,Baptist,iOS (iPhone),Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,"‘£20,000 - ‘£29,999",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,N/A,N/A,12/6/16 5:26,12/6/16 5:43,IP Address,184.213.61.245,100,1069,TRUE,12/6/16 5:43,R_1kN6peSnAZiml1L,,,,,37.75100708,-97.8219986,anonymous,5548c534fdf99b64d946b503,disagree,Strongly disagree,,,,,,Strongly agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,,disagree,Strongly disagree,Strongly agree,Agree,Strongly disagree,,disagree,Somewhat disagree,no answer,,Yes,Yes,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846c1aaf063d30001161d99,554e89d6fdf99b0e17350a4e,owc,Approved,48:26.3,49:36.3,69.91,48,35-55,Female,English,United States,United States,Caucasian,No,Part-Time,39,0,100,,GKQFIT2U,75.13.136.194,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),Married,None of the above,No,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",No,N/A,Republican,heterosexual,Missouri (MO),Indiana (IN),No,N/A,One of my parents has a bachelor_„Žs degree (from a 4 year college) but the other does not,Yes,Yes,6,N/A,N/A,N/A,N/A,No,N/A,Homemaker,Self-employed/Partner,Catholic,iOS (iPhone),Yes,Yes,Kia,13-Oct,‘£201-‘£500,No,3,N/A,not at all,N/A,"Yes, I would be comfortable to take part in such a study",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,N/A,12/6/16 5:48,12/6/16 5:49,IP Address,75.13.136.194,100,60,TRUE,12/6/16 5:49,R_RUY5QhFtLyvR2cp,,,,,38.56469727,-90.53569794,anonymous,554e89d6fdf99b0e17350a4e,indifferent,Neither agree nor disagree,,,,,,,,,,,,,,indifferent,Neither agree nor disagree,,,,,disagree,Somewhat disagree,no answer,,Yes,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584afee84561780001340944,55529a7ffdf99b265accb5b7,ywc,Approved,58:48.8,02:31.4,222.567,25,24-34,Female,English,United States,United States,Caucasian,No,"Not in paid work (e.g. homemaker, retired or disabled)",200,2,100,,MAN5SH9E,24.93.141.15,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),In a relationship,N/A,N/A,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Buddhism,N/A,N/A,Other,homosexual,Maine (ME),Washington (WA),Yes,C++,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,No,No,2,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,iOS (iPhone),No,No,N/A,4-Jan,ë£1-ë£50,Yes,6,3-12 months,about once a week,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Underweight,Yes,N/A,No,No,"Less than ë£10,000 ","Less than ë£10,000 ",2,Yes,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,101-200,Divorced/Seperated,After my 11th birthday,Managed by my parents,White / Sephardic Jew,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4S,N/A,,,,,,N/A,N/A,N/A,N/A,12/9/16 10:58,12/9/16 11:02,IP Address,24.93.141.15,100,213,TRUE,12/9/16 11:02,R_6zJ2fmODuJSpAEp,,,,,44.37609863,-68.27570343,anonymous,55529a7ffdf99b265accb5b7,disagree,Strongly disagree,,,,,,Disagree,Agree,Agree,Strongly agree,Agree,Somewhat disagree,,,disagree,Disagree,,,Strongly agree,"those who have it artificially have disqualified themselves, those who have it naturally should be able to race normally",no answer,,disagree,Strongly disagree,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b0a50000f1000010ece9e,55595f8efdf99b3926ea37e4,omn,Approved,47:28.0,48:46.0,77.93,39,35-55,Male,English,United States,United States,Other,No,Part-Time,85,2,100,,9J6ZMR6I,129.19.1.50,Other,Right-handed,no college,No formal qualifications,Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,Spiritualism,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,None,heterosexual,Colorado (CO),California (CA),No,N/A,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,Yes,No,1,N/A,N/A,N/A,N/A,Yes,More than 6 times a day,Other Industry,Other,N/A,Android,No,Yes,Other,14+,ë£0,Yes,7,10-20 years,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Underweight,No,0-3 hours,Yes,No,"Less than ë£10,000 ","Less than ë£10,000 ",1,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,No,N/A,Still married/partners,N/A,N/A,Other (please feel free to let us know your ethnicity via email),Yes,No,3(SOMEWHAT DISAGREE),3(SOMEWHAT DISAGREE),No,N/A,N/A,N/A,No,,,,,,N/A,N/A,N/A,N/A,12/9/16 11:47,12/9/16 11:48,IP Address,129.19.1.50,100,66,TRUE,12/9/16 11:48,R_3nMKQP67hHNSfQi,,,,,40.01499939,-105.2705994,anonymous,55595f8efdf99b3926ea37e4,indifferent,Neither agree nor disagree,,,,,,,,,,,,,,indifferent,Neither agree nor disagree,,,,,no answer,,disagree,Strongly disagree,No,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58465bc569b366000102e991,55599e7afdf99b514bba3066,omn,Approved,33:41.7,37:37.4,235.655,42,35-55,Male,English,United States,United States,Latino/Hispanic,No,Full-Time,141,4,99,,ZL16QYX8,47.145.90.161,Latino/Hispanic,Right-handed,no college,Secondary school/GCSE,Single,"Self-employed in own not-incorporated business, professional practice, or farm",No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Non Religious (e.g. Agnostic, Atheist, No Religion)",No,N/A,Republican,heterosexual,California (CA),California (CA),Yes,C++,Both my parents do NOT have a bachelor_„Žs degree (from a 4 year college),No,No,5,N/A,N/A,N/A,N/A,No,N/A,"Arts, Entertainment, and Recreation",N/A,N/A,Android,Yes,Yes,Nissan,0,‘£1-‘£50,N/A,1,N/A,2 or 3 times a week,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,N/A,No,N/A,No,N/A,"‘£30,000 - ‘£39,999","‘£20,000 - ‘£29,999",1,No,I do not follow any diet,"No, I have not used an Ad Blocker to my knowledge (or I don't know what that means)",N/A,Yes,30-Nov,Divorced/Seperated,N/A,Managed by my parents,Latino/Hispanic,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,,,,,N/A,N/A,N/A,N/A,N/A,12/5/16 22:33,12/5/16 22:37,IP Address,47.145.90.161,100,227,TRUE,12/5/16 22:37,R_2COJ4XM9Ykhc3zd,,,,,34.50079346,-117.1858978,anonymous,55599e7afdf99b514bba3066,positive,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,,,,,,,,,,disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,,disagree,Disagree,no answer,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b3e1f9f1f4400015455f0,5559b1a3fdf99b56816b06bf,ywn,Approved,28:31.1,30:22.6,111.559,27,24-34,Female,English,United States,United States,Caucasian,No,Part-Time,67,3,99,,RZC28MJ3,76.106.255.103,Caucasian,Right-handed,no college,Secondary school/GCSE,Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Other,heterosexual,Florida (FL),Florida (FL),Yes,Java,Both my parents do NOT have a bachelor_Ñés degree (from a 4 year college),No,No,6,N/A,N/A,N/A,N/A,No,N/A,Retail,Temporary Employee,Christian -- no particular branch or denomination,Android,No,No,N/A,0,ë£0,Yes,3,N/A,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,12/9/16 15:28,12/9/16 15:30,IP Address,76.106.255.103,100,106,TRUE,12/9/16 15:30,R_1diwWTgCmv0yXyE,,,,,30.16720581,-81.77149963,anonymous,5559b1a3fdf99b56816b06bf,positive,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,,,,,,,,,,,indifferent,Neither agree nor disagree,,,,,disagree,Somewhat disagree,no answer,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846c3d27b26d600010c6564,555a3c31fdf99b10a9d1b279,owc,Approved,57:38.2,20:04.8,1346.577,42,35-55,Female,English,United States,United States,Caucasian,No,Full-Time,190,0,100,,GKQFIT2U,68.101.72.185,Caucasian,Right-handed,college,Doctorate degree (PhD/MD/other),Married,"Local government employee (city, county, etc.)",No,N/A,Building Planning,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Non Religious (e.g. Agnostic, Atheist, No Religion)",Yes,On a daily basis,None,bisexual,Florida (FL),Wisconsin (WI),No,N/A,One of my parents has a bachelor_„Žs degree (from a 4 year college) but the other does not,No,No,6,N/A,N/A,N/A,N/A,No,N/A,Government and Public Administration,Trained Professional,N/A,Android,No,Yes,Honda,4-Jan,‘£1-‘£50,No,4,N/A,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,Yes,N/A,Yes,No,"‘£40,000 - ‘£49,999","‘£80,000 - ‘£89,999",2,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,No,N/A,Divorced/Seperated,Before my 11th birthday,I'd rather not say,White/Caucasian,Yes,Yes,7 (TOTALLY AGREE),6 (AGREE),No,No,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,12/6/16 6:18,12/6/16 6:20,IP Address,68.101.72.185,100,116,TRUE,12/6/16 6:20,R_7Tzp3qTDwkhZZSx,,,,,29.76409912,-82.38510132,anonymous,555a3c31fdf99b10a9d1b279,indifferent,Neither agree nor disagree,,,,,,,,,,,,,,indifferent,Neither agree nor disagree,,,,,disagree,Disagree,no answer,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584af3c09b84b8000121d733,555ba844fdf99b3a351d6df8,ymn,Approved,11:12.3,14:29.1,196.832,24,24-34,Male,English,United States,United States,Caucasian,Yes,Full-Time,322,6,100,,7V1HKAD5,24.60.179.190,Caucasian,Left-handed,no college,College/A levels,In a relationship,"Self-employed in own not-incorporated business, professional practice, or farm",Yes,College/A levels,N/A,1,Other,Buddhism,Buddhism,Yes,On a weekly basis,Other,heterosexual,Massachusetts (MA),Rhode Island (RI),Yes,Ruby,Both my parents have a bachelor_Ñés degree (from a 4 year college),No,Yes,6,N/A,N/A,N/A,N/A,Yes,1-6 times a week,Software,Trained Professional,Christian -- no particular branch or denomination,Android,Yes,Yes,Volkswagen,4-Jan,ë£1-ë£50,Yes,6,0-3months,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,N/A,Yes,No,"ë£30,000 - ë£39,999","ë£30,000 - ë£39,999",2,No,I do not follow any diet,"Yes, I have used an Ad Blocker",1,No,N/A,Divorced/Seperated,Before my 11th birthday,Managed by my parents,White/Caucasian,Yes,No,2 (DISAGREE),1 (TOTALLY DISAGREEE),Yes,N/A,N/A,N/A,No,No,2013,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 10:11,12/9/16 10:14,IP Address,24.60.179.190,100,186,TRUE,12/9/16 10:14,R_29bPd4LHpelp6kd,,,,,42.24290466,-71.00980377,anonymous,555ba844fdf99b3a351d6df8,positive,Strongly agree,Disagree,Strongly agree,Strongly agree,,N/A,,,,,,,,,positive,Somewhat agree,,,,,no answer,,positive,Agree,No,No,"No issues. Let them all dope all they want, the issue is who can access it and who can't. Let them all dope as long as it's accessible to everyone. Otherwise, no.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
