session_id,Participant id,quota,College,Age range,status,Started DateTime,Completed Date Time,time_taken,Age,sex,language,nationality,country_of_birth,ethnicity,student_status,employment_status,num_approvals,num_rejections,prolific_score,Reviewed At DateTime,Entered Code,IP,Ethnicity,Handedness,Highest education level,Marital status,Employer Type,Leadership/Position of power/Supervisory duties,Current education level (if student),Subject,Number of subordinates,Religious Affiliation,Religious Affiliation (Mother),Religious Affiliation (Father),Supervisor,Supervisory Interactions,Political Affiliation (US),Sexual Orientation,Current U.S state of residence,Current U.S state of birth,Computer Programming,Preferred programming language,Parents Educational Level,Record Video,Children,Socioeconomic Status,Current UK area of residence,Place of most time spent before turing 18,UK area of birth,Nationality (UK),Smoker,Smoking frequency,Industry,Industry Role,Christianity Affiliation,Phone Operating System,Investment,Car Owner,Car Brand,Units of alcohol,Charitable Giving,Pain Question,Windfarms,Pain - For How Long,Technology use at work,Head Injury,Deception,Political Affiliation (UK),BREXIT,Body Weight,Chronic Disease,Video Games,Vision,Literacy Difficulties,Personal Income (GBP),Household Income (GBP),Household Size,Charity Affiliation,Diet,Adblocker,Number of children,Other crowdsourcing platforms,Number of studies,Parents Marital Status,Parents' Divorce Age,Parents' Divorce Management,Ethnicity 2,Recent Purchases 1,Live Chat,Vaccine Opinions 1,Vaccine Opinions 2,Past Diet,Pregnancy,First Pregnancy,iPhone model,Vera Rubin,Head Injury: Knock out history,Year of birth of first child,Year of birth of 2nd child,Year of birth of 3rd child,Words Per Minute,Trips,Hobbies - Categories,Social Media,Location services,Other crowdsourcing platforms select,TV shows 1,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Prolific set-up,NG_1,NG_1_Disagree_5,NG_1_Disagree_6,NG_1_Disagree_6_TEXT,NG_2,NG1AGREE_5,NG1AGREE_6,NG1AGREE_7,NG1AGREE_7_TEXT,DRUG_Z_1,DRUG_Z_1DISAGREE_7,DRUG_Z_1DISAGREE_8,DRUG_Z_1DISAGREE_9,DRUG_Z_1DISAGREE_9_TEXT,SCHOLARSHIP_Q1,SCHOLARSHIP_Q1DISAGR_8,SCHOLARSHIP_Q1DISAGR_9,SCHOLARSHIP_Q1DISAGR_10,SCHOLARSHIP_Q1DISAGR_11,SCHOLARSHIP_Q1DISAGR_12,SCHOLARSHIP_Q1DISAGR_13,SCHOLARSHIP_Q1DISAGR_14,SCHOLARSHIP_Q1DISAGR_14_TEXT,EQUALITY_Q1,EQUALITY_1AGREE_5,EQUALITY_1AGREE_6,EQUALITY_1AGREE_7,EQUALITY_1AGREE_8,EQUALITY_1AGREE_8_TEXT,EQUALITY_1DISAGREE_8,EQUALITY_1DISAGREE_9,EQUALITY_1DISAGREE_10,EQUALITY_1DISAGREE_11,EQUALITY_1DISAGREE_12,EQUALITY_1DISAGREE_13,EQUALITY_1DISAGREE_14,EQUALITY_1DISAGREE_14_TEXT,EQUALITY_Q2,EQUALITY_Q2DISAGREE_1,EQUALITY_Q2DISAGREE_2,EQUALITY_Q2DISAGREE_3,EQUALITY_Q2DISAGREE_3_TEXT,SALIENCE_Q1,SALIENCE_Q1AGREE_4,SALIENCE_Q1AGREE_5,SALIENCE_Q1AGREE_6,SALIENCE_Q1AGREE_7,SALIENCE_Q1AGREE_7_TEXT,SALIENCE_Q1DISAGREE_4,SALIENCE_Q1DISAGREE_5,SALIENCE_Q1DISAGREE_6,SALIENCE_Q1DISAGREE_7,SALIENCE_Q1DISAGREE_8,SALIENCE_Q1DISAGREE_9,SALIENCE_Q1DISAGREE_9_TEXT,SALIENCE_Q2,SALIENCE_Q2DISAGREE_4,SALIENCE_Q2DISAGREE_5,SALIENCE_Q2DISAGREE_6,SALIENCE_Q2DISAGREE_6_TEXT,MINOR_DEV_WINDOW,MINOR_Q1AGREE_6,MINOR_Q1AGREE_7,MINOR_Q1AGREE_8,MINOR_Q1AGREE_9,MINOR_Q1AGREE_9_TEXT,MINOR_Q1DISAGREE_8,MINOR_Q1DISAGREE_9,MINOR_Q1DISAGREE_10,MINOR_Q1DISAGREE_11,MINOR_Q1DISAGREE_12,MINOR_Q1DISAGREE_13,MINOR_Q1DISAGREE_14,MINOR_Q1DISAGREE_14_TEXT,MENTAL_Q1,MENTAL_Q1AGREE_1,MENTAL_Q1AGREE_2,MENTAL_Q1AGREE_3,MENTAL_Q1AGREE_4,MENTAL_Q1AGREE_4_TEXT,MENTAL_Q1DISAGREE_1,MENTAL_Q1DISAGREE_2,MENTAL_Q1DISAGREE_3,MENTAL_Q1DISAGREE_4,MENTAL_Q1DISAGREE_5,MENTAL_Q1DISAGREE_6,MENTAL_Q1DISAGREE_7,MENTAL_Q1DISAGREE_7_TEXT,MENTAL_Q2,MENTAL_Q2_DISAGREE_1,MENTAL_Q2_DISAGREE_2,MENTAL_Q2_DISAGREE_3,MENTAL_Q2_DISAGREE_3_TEXT,BIO_VQ1,BIO_VQ1DISAGREE_4,BIO_VQ1DISAGREE_5,BIO_VQ1DISAGREE_6,BIO_VQ1DISAGREE_6_TEXT,MINOR_NO_DEV_WINDOW,MINOR_NO_D_WIN_QDIS_8,MINOR_NO_D_WIN_QDIS_9,MINOR_NO_D_WIN_QDIS_10,MINOR_NO_D_WIN_QDIS_11,MINOR_NO_D_WIN_QDIS_12,MINOR_NO_D_WIN_QDIS_13,MINOR_NO_D_WIN_QDIS_14,MINOR_NO_D_WIN_QDIS_14_TEXT,SPORTSWATCH,RELIGION,COMMENTS
585124d49fcc070001dfde50,5721cf588a60d20013a4faec,omc,college,35-55,Approved,54:12.9,58:04.9,231.987,36,Male,English,United States,United States,Caucasian,No,Full-Time,94,0,100,,41L1PT3J,69.167.17.126,Caucasian,Right-handed,Undergraduate degree (BA/BSc/other),N/A,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,42403,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,N/A,Yes,N/A,Democrat,heterosexual,New York (NY),N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,Art/Design,Trained Professional,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Î£40,000 - Î£49,999",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,12/14/16 3:54,12/14/16 3:57,IP Address,69.167.17.126,100,218,TRUE,12/14/16 3:57,R_3P5ctVNdfbdChqy,,,,,40.76620483,-73.98619843,anonymous,5721cf588a60d20013a4faec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,,,,,,,,,,,Somewhat agree,,,,,Neither agree nor disagree,,,,,Agree,,,,,,,,,Yes,No,no
5852144f6694690001662c93,573185fb070de6000842f048,omc,college,35-55,Approved,55:59.9,08:03.7,723.889,37,Male,English,United States,Ukraine,Caucasian,No,Full-Time,23,1,100,,41L1PT3J,73.71.171.82,Caucasian,Right-handed,Graduate degree (MA/MSc/MPhil/other),Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,3-Feb,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Democrat,heterosexual,California (CA),N/A,Yes,Java,One of my parents has a bachelorŠ—Ès degree (from a 4 year college) but the other does not,Yes,Yes,7,N/A,N/A,N/A,N/A,No,N/A,Software,Trained Professional,Orthodox / Eastern Orthodox,Android,Yes,Yes,Subaru,4-Jan,Î£75-Î£100,Rather Not Say,1,N/A,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12/14/16 20:56,12/14/16 21:08,IP Address,73.71.171.82,100,719,TRUE,12/14/16 21:08,R_1d5mL1Okt7amtNN,,,,,37.3697052,-122.0214005,anonymous,573185fb070de6000842f048,Agree,,,,Neither agree nor disagree,,,,,Somewhat disagree,Disagree,Somewhat agree,Neither agree nor disagree,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,
585294a20f6b55000186516c,573753f212d1d80007355ff6,omc,college,35-55,Approved,03:30.0,06:20.6,170.561,38,Male,English,United States,United States,Caucasian,No,Full-Time,43,1,100,,41L1PT3J,108.84.108.186,Caucasian,Right-handed,Undergraduate degree (BA/BSc/other),In a relationship,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,42403,Paganism,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",No,N/A,Other,heterosexual,Georgia (GA),California (CA),Yes,Ruby,Both my parents do NOT have a bachelorŠ—Ès degree (from a 4 year college),No,Yes,6,N/A,N/A,N/A,N/A,No,N/A,Information Services and Data Processing,Trained Professional,N/A,Android,Yes,Yes,Volkswagen,42373,Î£0,Yes,7,0-3months,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,N/A,Yes,No,"Î£30,000 - Î£39,999","Î£30,000 - Î£39,999",3,No,I do not follow any diet,"Yes, I have used an Ad Blocker",1,Yes,501-1000,Still married/partners,N/A,N/A,White/Caucasian,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,N/A,N/A,N/A,No,Yes,2009,N/A,N/A,Greater than 360 WPM,No,N/A,N/A,N/A,N/A,N/A,12/15/16 6:03,12/15/16 6:06,IP Address,108.84.108.186,100,164,TRUE,12/15/16 6:06,R_1eS3Fh5jpexDOVr,,,,,33.1065979,-84.46070099,anonymous,573753f212d1d80007355ff6,Agree,,,,Somewhat disagree,,,,,Somewhat agree,,,,,Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat,
5851797663615500014e212d,57379dc267421f0006183068,omc,college,35-55,Approved,55:18.7,06:02.1,643.406,35,Male,English,United States,India,East Asian,No,Full-Time,79,4,99,,41L1PT3J,129.112.109.40,East Asian,Right-handed,Doctorate degree (PhD/MD/other),Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,42403,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,Yes,N/A,Democrat,heterosexual,Texas (TX),N/A,Yes,Matlab,N/A,N/A,Yes,6,N/A,N/A,N/A,N/A,No,N/A,"College, University, and Adult Education",Middle Management,N/A,Android,N/A,Yes,Toyota,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,12/14/16 9:55,12/14/16 10:05,IP Address,129.112.109.40,100,639,TRUE,12/14/16 10:06,R_OD2sEDxXadzj9hn,,,,,32.90130615,-96.79360199,anonymous,57379dc267421f0006183068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Somewhat disagree,Agree,Neither agree nor disagree,,,,,,,,,,,Somewhat disagree,Disagree,Agree,,,Disagree,Somewhat disagree,Somewhat agree,,,Agree,,,,,,,,,No,No,
5851d0d13bc93d0001d4b2f9,5744a6037fd0ec000fb5163f,omc,college,35-55,Approved,08:01.8,10:21.1,139.243,37,Male,English,United States,United States,Caucasian,No,Full-Time,109,0,100,,41L1PT3J,71.244.162.236,Caucasian,Right-handed,Graduate degree (MA/MSc/MPhil/other),Married,Federal government employee,Yes,N/A,N/A,>10,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,None,heterosexual,Maryland (MD),New Jersey (NJ),No,N/A,Both my parents have a bachelorŠ—Ès degree (from a 4 year college),No,Yes,8,N/A,N/A,N/A,N/A,No,N/A,Government and Public Administration,Middle Management,N/A,Android,Yes,Yes,Honda,9-May,Î£501+,Yes,5,1-2 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,N/A,Yes,No,"Î£60,000 - Î£69,999","Î£100,000 - Î£149,999",4,No,Weight Watchers Diet,"Yes, I have used an Ad Blocker",2,Yes,101-200,Still married/partners,N/A,N/A,White/Caucasian,Yes,Yes,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,N/A,N/A,N/A,No,No,2012,2016,N/A,240-360 WPM,N/A,N/A,N/A,N/A,N/A,N/A,12/14/16 16:08,12/14/16 16:10,IP Address,71.244.162.236,100,133,TRUE,12/14/16 16:10,R_3HuYs0p50eP2MJE,,,,,39.11830139,-76.68540192,anonymous,5744a6037fd0ec000fb5163f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,,,,,,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,,,Strongly disagree,Strongly agree,Strongly disagree,,,Strongly disagree,Strongly agree,Strongly disagree,,,Strongly disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,,,No,Yes,
5851e9be1471470001076cbd,5751e43e3c680b00095da6d0,omc,college,35-55,Approved,54:22.7,58:32.6,249.909,36,Male,English,United States,United States,,No,Full-Time,29,0,100,,41L1PT3J,74.88.41.163,N/A,N/A,Undergraduate degree (BA/BSc/other),N/A,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Republican,N/A,New Jersey (NJ),New Jersey (NJ),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,more than once a day,N/A,"Yes, I would be comfortable to take part in such a study",N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,"Î£60,000 - Î£69,999",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12/14/16 17:54,12/14/16 17:58,IP Address,74.88.41.163,100,246,TRUE,12/14/16 17:58,R_vp2STNWG0cXGDAt,,,,,40.8782959,-74.08129883,anonymous,5751e43e3c680b00095da6d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,,,,,,,,,,,Somewhat agree,,,,,Somewhat agree,,,,,Agree,,,,,,,,,No,No,
58520530b6451b00010b84d2,5751f576a9de4b0006e557b9,omc,college,35-55,Approved,51:28.8,53:57.4,148.596,37,Male,English,United States,United States,Caucasian,No,Full-Time,53,2,99,,41L1PT3J,73.47.110.202,Caucasian,Right-handed,Graduate degree (MA/MSc/MPhil/other),Single,None of the above,No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,Democrat,heterosexual,Connecticut (CT),Connecticut (CT),Yes,HTML,Both my parents do NOT have a bachelorŠ—Ès degree (from a 4 year college),No,Yes,3,N/A,N/A,N/A,N/A,No,N/A,Primary/Secondary (K-12) Education,Trained Professional,N/A,Android,Yes,Yes,Other,0,Î£0,Yes,7,3-12 months,less than once a week,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Very Overweight,No,N/A,Yes,No,"Î£50,000 - Î£59,999","Î£50,000 - Î£59,999",5,No,I do not follow any diet,"Yes, I have used an Ad Blocker",3,N/A,N/A,Divorced/Seperated,N/A,Managed by my parents,White/Caucasian,N/A,N/A,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,N/A,N/A,N/A,N/A,N/A,N/A,1999,N/A,,,N/A,N/A,N/A,N/A,N/A,12/14/16 19:51,12/14/16 19:53,IP Address,73.47.110.202,100,139,TRUE,12/14/16 19:53,R_w4VMroc4dmrSjex,,,,,41.48779297,-73.06269836,anonymous,5751f576a9de4b0006e557b9,,,,,,,,,,,,,,,,,,,,,,,,Agree,Somewhat agree,Disagree,Neither agree nor disagree,,,,,,,,,,,Agree,,,,,Agree,Somewhat agree,Disagree,Neither agree nor disagree,,,,,,,,,,Agree,,,,,Disagree,,,,,,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Disagree,Disagree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,
585199ca1c68630001f52617,5752e37616bc720007a5ac6c,omc,college,35-55,Approved,13:14.7,26:47.2,812.464,39,Male,English,United States,United States,Caucasian,No,Full-Time,48,2,99,,41L1PT3J,205.175.227.102,Caucasian,Right-handed,Undergraduate degree (BA/BSc/other),Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,42561,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Other,heterosexual,Iowa (IA),Oregon (OR),Yes,C++,Both my parents have a bachelorŠ—Ès degree (from a 4 year college),Yes,Yes,7,N/A,N/A,N/A,N/A,No,N/A,Other Industry,Middle Management,Christian -- no particular branch or denomination,Android,Yes,Yes,Honda,0,Î£501+,Yes,6,1-2 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"Î£80,000 - Î£89,999","Î£80,000 - Î£89,999",7,Yes,I do not follow any diet,"Yes, I have used an Ad Blocker",5,Yes,N/A,Still married/partners,N/A,N/A,White/Caucasian,Yes,N/A,5 (SOMEWHAT AGREE),5 (SOMEWHAT AGREE),Yes,N/A,N/A,N/A,Yes,,,,,,,N/A,N/A,N/A,N/A,N/A,12/14/16 12:13,12/14/16 12:26,IP Address,205.175.227.102,100,807,TRUE,12/14/16 12:26,R_2ALHRgs4qad7MoS,,,,,32.77870178,-96.82170105,anonymous,5752e37616bc720007a5ac6c,Strongly agree,,,,Strongly disagree,,,,,Strongly agree,,,,,Strongly disagree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,"Genetic tailoring and drugs are a very slippery slope to start down. Once you allow something there is no clear line. Keeping competition natural will always make sports more interesting. I want to see a person do great things, not a designed tool execute a action."
585181581e70c2000128e70f,578a543581f331000139bb1b,omc,college,35-55,Approved,28:56.7,31:05.5,128.715,39,Male,English,United States,United States,Caucasian,No,Full-Time,67,0,100,,41L1PT3J,73.194.75.90,Caucasian,Right-handed,Doctorate degree (PhD/MD/other),Married,N/A,Yes,N/A,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Democrat,heterosexual,New Jersey (NJ),New Jersey (NJ),N/A,N/A,Both my parents have a bachelorŠ—Ès degree (from a 4 year college),Yes,Yes,8,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,iOS (iPhone),Yes,Yes,Jeep,42499,N/A,Yes,5,N/A,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,White/Caucasian,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,12/14/16 10:29,12/14/16 10:31,IP Address,73.194.75.90,100,119,TRUE,12/14/16 10:31,R_RJrgJulzWeajdMR,,,,,39.74009705,-74.97090149,anonymous,578a543581f331000139bb1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Somewhat agree,Somewhat agree,,,,,,,,,,,Agree,,,,,Somewhat agree,,,,,Agree,,,,,,,,,Yes,Somewhat,
58519a9d6694690001662c57,57cdbb9d471c160001c7c4b4,omc,college,35-55,Approved,16:45.2,21:22.1,276.894,35,Male,English,United States,United States,Latino/Hispanic,Yes,Full-Time,79,0,100,,41L1PT3J,108.65.109.200,Latino/Hispanic,Right-handed,Graduate degree (MA/MSc/MPhil/other),Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,Graduate degree (MA/MSc/MPhil/other),Marketing,42561,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,None,heterosexual,Georgia (GA),Georgia (GA),Yes,Java,Both my parents have a bachelorŠ—Ès degree (from a 4 year college),No,Yes,6,N/A,N/A,N/A,N/A,Yes,2-5 times a day,Other Industry,Middle Management,Catholic,Android,Yes,Yes,BMW,42499,Î£501+,Yes,4,2-5 years,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,Yes,N/A,No,No,"Î£60,000 - Î£69,999","Î£100,000 - Î£149,999",4,Yes,Weight Watchers Diet,"Yes, I have used an Ad Blocker",1,Yes,0-10,Divorced/Seperated,After my 11th birthday,Assisted by a Family Court,Latino/Hispanic,Yes,Yes,7 (TOTALLY AGREE),6 (AGREE),Yes,N/A,N/A,N/A,Yes,Yes,1996,N/A,N/A,Less than 120 WPM,,N/A,N/A,N/A,N/A,N/A,12/14/16 12:16,12/14/16 12:21,IP Address,108.65.109.200,100,263,TRUE,12/14/16 12:21,R_2dyWEASesHxugww,,,,,33.9828949,-84.32420349,anonymous,57cdbb9d471c160001c7c4b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,,,,,,,,,,,,,,Somewhat agree,,,,,Somewhat agree,,,,,Disagree,Somewhat disagree,Somewhat disagree,Agree,Strongly agree,Somewhat agree,Strongly agree,,,No,No,it was an original study 
5852098bee6ade0001fa2c9d,580540118f420f00011a634c,omc,college,35-55,Approved,10:03.5,18:35.7,512.136,35,Male,English,United States,United States,Caucasian,No,Full-Time,18,0,100,,41L1PT3J,64.121.86.78,Caucasian,Right-handed,Undergraduate degree (BA/BSc/other),Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,6-Apr,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)",No,N/A,Democrat,heterosexual,Pennsylvania (PA),Pennsylvania (PA),Yes,C++,One of my parents has a bachelorŠ—Ès degree (from a 4 year college) but the other does not,No,Yes,5,N/A,N/A,N/A,N/A,No,N/A,Information Services and Data Processing,Middle Management,N/A,Android,Yes,Yes,Subaru,42499,Î£1-Î£50,Yes,7,0-3months,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,13 hours or more,Yes,No,"Î£40,000 - Î£49,999","Î£60,000 - Î£69,999",4,No,I do not follow any diet,"Yes, I have used an Ad Blocker",1,Yes,101-200,Still married/partners,N/A,N/A,White/Caucasian,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,12/14/16 20:10,12/14/16 20:18,IP Address,64.121.86.78,100,506,TRUE,12/14/16 20:18,R_5p9Cq9m7vrhLanv,,,,,40.51890564,-75.501297,anonymous,580540118f420f00011a634c,Somewhat disagree,Somewhat agree,,,Agree,Disagree,Agree,,,Disagree,Agree,Disagree,,,Somewhat disagree,Somewhat disagree,Somewhat agree,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,
